,Symbol,Name,Industry,IndustryCode
1584,ARCT,Arcturus Therapeutics Holdings Inc,생명과학 및 메디컬 리서치,562020
1585,TETC,Tech & Energy Transition Corp Class A,기타 금융업,556010
1586,PGEN,Precigen Inc,제약,562010
1587,AKRO,Akero Therapeutics Inc,생명과학 및 메디컬 리서치,562020
1588,NAAC,North Atlantic Acquisition Corp Class A,기타 금융업,556010
1589,BAND,Bandwidth Inc Class A,통신 서비스,574010
1590,SCWO,374Water Inc,"건설장비 및 대형차, 기차, 배",521020
1591,AEHR,Aehr Test Systems,반도체 및 반도체 장비,571010
1592,BOWXU,BowX Acquisition Units,기타 금융업,556010
1593,DCRCU,Decarbonization Plus Acquisition III Units,기타 금융업,556010
1594,LGO,Largo Inc,우라늄,503010
1595,RMNI,Rimini Street Inc,소프트웨어 및 IT서비스,572010
1596,FITBI,Fifth Third Bancorp Depositary Shares Representing 1/1000th Perp Pref Shs,은행,551010
1597,NGMS,NeoGames SA,소프트웨어 및 IT서비스,572010
1598,MDXG,MiMedx Group Inc,생명과학 및 메디컬 리서치,562020
1599,PRTS,Carparts.Com Inc,전문품 상점,534030
1600,CISO,Cerberus Cyber Sentinel Corp,소프트웨어 및 IT서비스,572010
1601,MSON,Misonix Inc,헬스케어 장비 및 용품,561010
1602,SPFI,South Plains Financial Inc,은행,551010
1603,CHW,Calamos Global Dynamic Income Closed Fund,다양한 금융서비스,555010
1604,AFMD,Affimed NV,생명과학 및 메디컬 리서치,562020
1605,IBCP,Independent Bank Corp (Michigan),은행,551010
1606,SMBK,SmartFinancial Inc,은행,551010
1607,CPSI,Computer Programs and Systems Inc,헬스케어 장비 및 용품,561010
1608,GIG,GigCapital4 Inc,기타 금융업,556010
1609,SPWH,Sportsmans Warehouse Holdings Inc,전문품 상점,534030
1610,DBVT,Dbv Technologies SA ADR,제약,562010
1611,LEGH,Legacy Housing Corp,주택건설,532030
1612,FLIC,First of Long Island Corp,은행,551010
1613,CTLP,Cantaloupe Inc,핀테크,573010
1614,IRMD,IRadimed Corp,헬스케어 장비 및 용품,561010
1615,HDSN,Hudson Technologies Inc,"건설장비 및 대형차, 기차, 배",521020
1616,GTPBU,Gores Technology Partners II Units,기타 금융업,556010
1617,TYRA,Tyra Biosciences Inc,생명과학 및 메디컬 리서치,562020
1618,EVLV,Evolv Technologies Holdings Inc Class A,커뮤니케이션 및 네트워킹,571020
1619,MLTX,MoonLake Immunotherapeutics Class A,생명과학 및 메디컬 리서치,562020
1620,GRNA,Greenlight Biosciences Holdings PBC,생명과학 및 메디컬 리서치,562020
1621,ACGLP,Arch Capital Group Ltd ADR,보험,553010
1622,FSBC,Five Star Bancorp,은행,551010
1623,ARBE,Arbe Robotics Ltd,우주항공 및 국방,521010
1624,BLUE,bluebird bio Inc,생명과학 및 메디컬 리서치,562020
1625,ATRA,Atara Biotherapeutics Inc,생명과학 및 메디컬 리서치,562020
1626,DHC,Diversified Healthcare Trust,주택 및 상업용 리츠,601020
1627,OFIX,Orthofix Medical Inc,헬스케어 장비 및 용품,561010
1628,GCBC,Greene County Bancorp Inc,은행,551010
1629,AXGN,AxoGen Inc,헬스케어 장비 및 용품,561010
1630,KVSA,Khosla Ventures Acquisition Co Class A,기타 금융업,556010
1631,DSKE,Daseke Inc,화물 및 물류 서비스,524050
1632,SOND,Sonder Holdings Inc Class A,호텔 및 엔터테인먼트,533010
1633,LSXMB,Liberty Media Corp Series B,미디어 및 출판,533020
1634,TIPT,Tiptree Inc,기타 금융업,556010
1635,MAPS,WM Technology Inc Class A,소프트웨어 및 IT서비스,572010
1636,PPGH,Poema Global Holdings Corp Class A,기타 금융업,556010
1637,MGTX,MeiraGTx Holdings PLC,생명과학 및 메디컬 리서치,562020
1638,HLVX,Hillevax Inc,생명과학 및 메디컬 리서치,562020
1639,CPAR,Catalyst Partners Acquisition Corp Class A,기타 금융업,556010
1640,MDCA,MDC Partners Inc Class A,미디어 및 출판,533020
1641,GNTY,Guaranty Bancshares Inc,은행,551010
1642,CHUY,Chuy's Holdings Inc,호텔 및 엔터테인먼트,533010
1643,TNGX,Tango Therapeutics Inc,생명과학 및 메디컬 리서치,562020
1644,HCVI,Hennessy Capital Investment Corp VI Class A,기타 금융업,556010
1645,PRE,Prenetics Global Ltd Class A,생명과학 및 메디컬 리서치,562020
1646,FCUV,Focus Universal Inc,소프트웨어 및 IT서비스,572010
1647,KPTI,Karyopharm Therapeutics Inc,생명과학 및 메디컬 리서치,562020
1648,RBB,RBB Bancorp,은행,551010
1649,TARS,Tarsus Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
1650,SSTI,Shotspotter Inc,소프트웨어 및 IT서비스,572010
1651,TWLV,Twelve Seas Investment Co II Class A,기타 금융업,556010
1652,CPAA,Conyers Park III Acquisition Corp Class A,기타 금융업,556010
1653,VTIQ,VectoIQ Acquisition Corp II Class A,기타 금융업,556010
1654,MNMD,Mind Medicine (MindMed) Inc,생명과학 및 메디컬 리서치,562020
1655,FISI,Financial Institutions Inc,은행,551010
1656,SATL,Satellogic Inc Class A,메탈&마이닝,512010
1657,IVCB,Investcorp Europe Acquisition I Corp Class A,기타 금융업,556010
1658,ATAX,America First Multifamily Investors Units,은행,551010
1659,NDAC,Nightdragon Acquisition Corp Class A,기타 금융업,556010
1660,EH,EHang Holdings Ltd ADR,우주항공 및 국방,521010
1661,SLCR,Silver Crest Acquisition Corp Class A,기타 금융업,556010
1662,WTBA,West Bancorporation Inc,은행,551010
1663,ERES,East Resources Acquisition Co Class A,기타 금융업,556010
1664,FULC,Fulcrum Therapeutics Inc,생명과학 및 메디컬 리서치,562020
1665,RMBL,RumbleOn Inc Class B,소프트웨어 및 IT서비스,572010
1666,BHFAP,Brighthouse Financial 1000 DS Representing 6 6 Non Cumulative Pref Shs Series A,보험,553010
1667,CHSCN,CHS Reset Rate Pref Shs Class B Series 2,식품 및 담배,541020
1668,LUXA,Lux Health Tech Acquisition Corp Class A,기타 금융업,556010
1669,GLBL,Cartesian Growth Corp Class A,기타 금융업,556010
1670,PETQ,PetIQ Inc Class A,제약,562010
1671,GIIX,Gores Holdings VIII Inc Class A,기타 금융업,556010
1672,MVBF,MVB Financial Corp,은행,551010
1673,JCIC,Jack Creek Investment Corp. Class A,기타 금융업,556010
1674,EBTC,Enterprise Bancorp Inc,은행,551010
1675,DHHC,DiamondHead Holdings Corp Class A,기타 금융업,556010
1676,HCIC,Hennessy Capital Investment Corp V Class A,기타 금융업,556010
1677,OEPW,One Equity Partners Open Water I Corp Class A,기타 금융업,556010
1678,GLUE,Monte Rosa Therapeutics Inc,생명과학 및 메디컬 리서치,562020
1679,SCOB,ScION Tech Growth II Class A,기타 금융업,556010
1680,SCLE,Broadscale Acquisition Corp Class A,기타 금융업,556010
1681,RXRA,RXR Acquisition Corp Class A,기타 금융업,556010
1682,COLI,Colicity Inc Class A,기타 금융업,556010
1683,MEKA,MELI Kaszek Pioneer Corp Class A,기타 금융업,556010
1684,HEC,Hudson Executive Investment Corp Class A,기타 금융업,556010
1685,ACAH,Atlantic Coastal Acquisition Corp Class A,기타 금융업,556010
1686,TIOA,Tio Tech A Class A,기타 금융업,556010
1687,PTOC,Pine Technology Acquisition Corp Class A,기타 금융업,556010
1688,FMIV,Forum Merger IV Corp Class A,기타 금융업,556010
1689,RSVR,Reservoir Media Inc,미디어 및 출판,533020
1690,PFHD,Professional Holding Corp Class A,은행,551010
1691,JOAN,Joann Inc,전문품 상점,534030
1692,CARE,Carter Bankshares Inc,은행,551010
1693,ZT,Zimmer Energy Transition Acquisition Corp Class A,기타 금융업,556010
1694,FMAO,Farmers & Merchants Bancorp Inc,은행,551010
1695,DOYU,Douyu International Holdings Ltd ADR,소프트웨어 및 IT서비스,572010
1696,ANZUU,Anzu Special Acquisition I Units,기타 금융업,556010
1697,TBCPU,Thunder Bridge Capital Partners III Units,기타 금융업,556010
1698,SIFY,Sify Technologies Ltd ADR,통신 서비스,574010
1699,ZINGU,FTAC Zeus Acquisition Units,기타 금융업,556010
1700,MAACU,Montes Archimedes Acquisition Units,기타 금융업,556010
1701,AXTI,AXT Inc,반도체 및 반도체 장비,571010
1702,LITT,Logistics Innovation Technologies Corp Class A,기타 금융업,556010
1703,ANTX,AN2 Therapeutics Inc,생명과학 및 메디컬 리서치,562020
1704,DZSI,DZS Inc,"컴퓨터, 전화 및 가전제품",571060
1705,RGC,Regencell Bioscience Holdings Ltd,생명과학 및 메디컬 리서치,562020
1706,BCSA,Blockchain Coinvestors Acquisition Corp I Class A,기타 금융업,556010
1707,CELU,Celularity Inc Class A,생명과학 및 메디컬 리서치,562020
1708,ADSE,Ads-Tec Energy PLC,소프트웨어 및 IT서비스,572010
1709,GRIN,Grindrod Shipping Holdings Ltd,화물 및 물류 서비스,524050
1710,DGICA,Donegal Group Inc Class A,보험,553010
1711,BLDE,Blade Air Mobility Inc Class A,소프트웨어 및 IT서비스,572010
1712,OCUL,Ocular Therapeutix Inc,제약,562010
1713,WSBF,Waterstone Financial Inc,은행,551010
1714,BHFAO,Brighthouse Financial 1000 Depositary Shares Representing 1 Pref Series B,보험,553010
1715,BTAI,BioXcel Therapeutics Inc,생명과학 및 메디컬 리서치,562020
1716,SNRHU,Senior Connect Acquisition I Units,기타 금융업,556010
1717,MULN,Mullen Automotive Inc,"건설장비 및 대형차, 기차, 배",521020
1718,BYTS,BYTE Acquisition Corp Class A,기타 금융업,556010
1719,FINMU,Marlin Technology Units,기타 금융업,556010
1720,GATE,Marblegate Acquisition Corp Class A,기타 금융업,556010
1721,PARAP,Paramount Global 5 75 Mandatory Convertible Pref Shs Series A,미디어 및 출판,533020
1722,DTOC,Digital Transformation Opportunities Corp Class A,기타 금융업,556010
1723,HCAR,Healthcare Services Acquisition Corp Class A,기타 금융업,556010
1724,EIGR,Eiger BioPharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
1725,CTAQU,Carney Tech Acq II Units,기타 금융업,556010
1726,JOFFU,JOFF Fintech Acquisition Units,기타 금융업,556010
1727,TCRT,Alaunos Therapeutics Inc,생명과학 및 메디컬 리서치,562020
1728,LX,Lexinfintech Holdings Ltd ADR,은행,551010
1729,CASA,Casa Systems Inc,커뮤니케이션 및 네트워킹,571020
1730,OHPAU,Orion Acquisition Units,기타 금융업,556010
1731,CNTA,Centessa Pharmaceuticals PLC ADR,생명과학 및 메디컬 리서치,562020
1732,PRLD,Prelude Therapeutics Inc,생명과학 및 메디컬 리서치,562020
1733,ALDX,Aldeyra Therapeutics Inc,생명과학 및 메디컬 리서치,562020
1734,PRVB,Provention Bio Inc,생명과학 및 메디컬 리서치,562020
1735,MESO,Mesoblast Ltd ADR,생명과학 및 메디컬 리서치,562020
1736,EPHYU,Epiphany Technology Acquisition Units,기타 금융업,556010
1737,SVACU,Starboard Value Acquisition Corp,기타 금융업,556010
1738,GILT,Gilat Satellite Networks Ltd,커뮤니케이션 및 네트워킹,571020
1739,TRDA,Entrada Therapeutics Inc,생명과학 및 메디컬 리서치,562020
1740,AVDL,Avadel Pharmaceuticals PLC ADR,제약,562010
1741,BWMX,Betterware de Mexico SAPI de CV,다양한 소매업,534020
1742,SHBI,Shore Bancshares Inc,은행,551010
1743,HTBI,Hometrust Bancshares Inc,은행,551010
1744,CENN,Cenntro Electric Group Ltd,자동차 및 자동차 부품,531010
1745,PRSR,Prospector Capital Corp Class A,기타 금융업,556010
1746,RRBI,Red River Bancshares Inc,은행,551010
1747,IPAX,Inflection Point Acquisition Corp Class A,기타 금융업,556010
1748,PFDR,Pathfinder Acquisition Corp Class A,기타 금융업,556010
1749,REE,REE Automotive Ltd Class A,자동차 및 자동차 부품,531010
1750,MUDS,Mudrick Capital Acquisition Corp II Class A,기타 금융업,556010
1751,PACXU,Pioneer Merger Units,기타 금융업,556010
1752,PLPC,Preformed Line Products Co,"건설장비 및 대형차, 기차, 배",521020
1753,RXST,Rxsight Inc,헬스케어 장비 및 용품,561010
1754,HBANP,Huntington Bancshares 4.500 Depositary Shares Rep Perp Prf Shs Series H,은행,551010
1755,BBCP,Concrete Pumping Holdings Inc,건설 및 엔지니어링,522010
1756,COOLU,Corner Growth Acquisition Units,기타 금융업,556010
1757,VWE,Vintage Wine Estates Inc,음료,541010
1758,CZNC,Citizens & Northern Corp,은행,551010
1759,AVAH,Aveanna Healthcare Holdings Inc,헬스케어 업체 및 서비스,561020
1760,CYBE,CyberOptics Corp,전자 장비 및 부품,571040
1761,PRTH,Priority Technology Holdings Inc,핀테크,573010
1762,ESGRP,Enstar Group DS Representing 1 1000 Pref Shs Series D,보험,553010
1763,ISPO,Inspirato Inc Class A,호텔 및 엔터테인먼트,533010
1764,DCRD,Decarbonization Plus Acquisition Corporation IV Class A,기타 금융업,556010
1765,IDYA,IDEAYA Biosciences Inc,생명과학 및 메디컬 리서치,562020
1766,PLMI,Plum Acquisition I Corp Class A,기타 금융업,556010
1767,JMSB,John Marshall Bancorp Inc,은행,551010
1768,ABSI,Absci Corp,생명과학 및 메디컬 리서치,562020
1769,PFIS,Peoples Financial Services Corp,은행,551010
1770,GSRM,GSR II Meteora Acquisition Corp Class A,기타 금융업,556010
1771,ACGLN,Arch Capital Group Depositary Shares Rep1000 Non Cumu Pref Shs Series G,보험,553010
1772,SDAC,Sustainable Development Acquisition I Corp Class A,기타 금융업,556010
1773,SGHT,Sight Sciences Inc,헬스케어 장비 및 용품,561010
1774,ALTO,Alto Ingredients Inc,재생에너지,502010
1775,HCMA,HCM Acquisition Corp Class A,기타 금융업,556010
1776,CFVI,CF Acquisition Corp VI Class A,기타 금융업,556010
1777,BLBD,Blue Bird Corp,"건설장비 및 대형차, 기차, 배",521020
1778,BNR,Burning Rock Biotech Ltd ADR,헬스케어 업체 및 서비스,561020
1779,HCNE,Jaws Hurricane Acquisition Corp Class A,기타 금융업,556010
1780,SIER,Sierra Lake Acquisition Corp Class A,기타 금융업,556010
1781,AMNB,American National Bankshares Inc,은행,551010
1782,ENTF,Enterprise 4.0 Technology Acquisition Corp Class A,기타 금융업,556010
1783,SSAA,Science Strategic Acquisition Alpha Corp Class A,기타 금융업,556010
1784,SMMF,Summit Financial Group Inc,은행,551010
1785,AGGR,Agile Growth Corp Class A,기타 금융업,556010
1786,ARGU,Argus Capital Corp Class A,기타 금융업,556010
1787,HNST,Honest Company Inc,전문품 상점,534030
1788,BRKH,BurTech Acquisition Corp Class A,기타 금융업,556010
1789,BCAB,Bioatla Inc,생명과학 및 메디컬 리서치,562020
1790,DHCA,DHC Acquisition Corp Class A,기타 금융업,556010
1791,ATRO,Astronics Corp,우주항공 및 국방,521010
1792,TDACU,Trident Acquisitions Corp Unit,기타 금융업,556010
1793,HMCO,HumanCo Acquisition Corp Class A,기타 금융업,556010
1794,IGIC,International General Insurance Holdings Ltd,보험,553010
1795,TETCU,Tech Energy Transition Units,기타 금융업,556010
1796,AVNW,Aviat Networks Inc,커뮤니케이션 및 네트워킹,571020
1797,FSRX,Finserv Acquisition Corp II Class A,기타 금융업,556010
1798,OMER,Omeros Corp,제약,562010
1799,WLDN,Willdan Group Inc,전문 및 상업 서비스,522030
1800,KRNL,Kernel Group Holdings Inc Class A,기타 금융업,556010
1801,PPYA,Papaya Growth Opportunity Corp I Class A,기타 금융업,556010
1802,YELL,Yellow Corp,화물 및 물류 서비스,524050
1803,NTRSO,Northern Trust DS Representing 1 1000th Non Cumulative Perpetual Pref Shs,투자은행 및 서비스,551020
1804,TOP,TOP Financial Group Ltd,투자은행 및 서비스,551020
1805,ACAB,Atlantic Coastal Acquisition Corp II Class A,기타 금융업,556010
1806,DJCO,Daily Journal Corp,미디어 및 출판,533020
1807,AHRN,Ahren Acquisition Corp Class A,기타 금융업,556010
1808,NAACU,North Atlantic Acquisition Units,기타 금융업,556010
1809,ACB,Aurora Cannabis Inc,제약,562010
1810,IGAC,IG Acquisition Corp Class A,기타 금융업,556010
1811,DMRC,Digimarc Corp,소프트웨어 및 IT서비스,572010
1812,PPGHU,Poema Global Holdings Units,기타 금융업,556010
1813,SFST,Southern First Bancshares Inc,은행,551010
1814,KALV,Kalvista Pharmaceuticals Inc,제약,562010
1815,KRT,Karat Packaging Inc,용기 및 포장,513020
1816,COVA,COVA Acquisition Corp Class A,기타 금융업,556010
1817,GPAC,Global Partner Acquisition II Corp Class A,기타 금융업,556010
1818,CBNK,Capital Bancorp Inc,은행,551010
1819,TSIB,Tishman Speyer Innovation Corp II Class A,기타 금융업,556010
1820,CHSCP,CHS 8 Cumulative Redeemable Pref Shs,식품 및 담배,541020
1821,INVE,Identiv Inc,전자 장비 및 부품,571040
1822,GXII,GX Acquisition Corp II Class A,기타 금융업,556010
1823,AFCG,AFC Gamma Inc,주택 및 상업용 리츠,601020
1824,BSKY,Big Sky Growth Partners Inc Class A,기타 금융업,556010
1825,CRESY,Cresud SACIF y A ADR,식품 및 담배,541020
1826,GLAD,Gladstone Capital Corp,다양한 금융서비스,555010
1827,LGTOU,Legato Merger II Units,기타 금융업,556010
1828,INBK,First Internet Bancorp,은행,551010
1829,NA,Nano Labs Ltd ADR,반도체 및 반도체 장비,571010
1830,LGSTU,Semper Paratus Acquisition Units,기타 금융업,556010
1831,PWUP,PowerUp Acquisition Corp Class A,기타 금융업,556010
1832,CPZ,Calamos Long Short Equity Dynamic Income Trust Closed Fund,다양한 금융서비스,555010
1833,ABUS,Arbutus Biopharma Corp,제약,562010
1834,PSTX,Poseida Therapeutics Inc,생명과학 및 메디컬 리서치,562020
1835,KIII,Kismet Acquisition Three Corp Class A,기타 금융업,556010
1836,TEDU,Tarena International Inc ADR,비즈니스교육,631030
1837,HBCP,Home Bancorp Inc,은행,551010
1838,LGTO,Legato Merger II Corp,기타 금융업,556010
1839,AGNCO,AGNC Investment DS REP 1/1000 Cumulative Pref Shs Series E,주택 및 상업용 리츠,601020
1840,ZYXI,Zynex Inc,헬스케어 장비 및 용품,561010
1841,DRAY,Macondray Capital Acquisition Corp I Class A,기타 금융업,556010
1842,CIIG,CIIG Capital Partners II Inc Class A,기타 금융업,556010
1843,EYPT,EyePoint Pharmaceuticals Inc,제약,562010
1844,SENEA,Seneca Foods Corp Class A,식품 및 담배,541020
1845,TZPS,TZP Strategies Acquisition Corp Class A,기타 금융업,556010
1846,QIWI,Qiwi PLC ADR Class B,전문 및 상업 서비스,522030
1847,ORMP,Oramed Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
1848,KLAQ,KL Acquisition Corp Class A,기타 금융업,556010
1849,CLRM,Clarim Acquisition Corp Class A,기타 금융업,556010
1850,XPDB,Power & Digital Infrastructure Acquisition II Corp Class A,기타 금융업,556010
1851,CPAAU,Conyers Park III Acquisition Units,기타 금융업,556010
1852,LOCO,El Pollo Loco Holdings Inc,호텔 및 엔터테인먼트,533010
1853,CLPT,Clearpoint Neuro Inc,헬스케어 장비 및 용품,561010
1854,ARRW,Arrowroot Acquisition Corp Class A,기타 금융업,556010
1855,DHBC,DHB Capital Corp Class A,기타 금융업,556010
1856,SPKB,Silver Spike Acquisition Corp II Class A,기타 금융업,556010
1857,GBIO,Generation Bio Co,생명과학 및 메디컬 리서치,562020
1858,CSTE,Caesarstone Ltd,주택건설,532030
