,Symbol,Name,Industry,IndustryCode
2219,MSC,Studio City International Holdings Ltd ADR Class A,호텔 및 엔터테인먼트,533010
2220,SEAH.U,Sports Entertainment Acquisition Units,기타 금융업,556010
2221,HPF,John Hancock Preferred Income II Closed Fund,다양한 금융서비스,555010
2222,MIY,BlackRock MuniYield MI Quality Closed Fund,다양한 금융서비스,555010
2223,PDOT.U,Peridot Acquisition II Units,기타 금융업,556010
2224,CTO,CTO Realty Growth Inc,주택 및 상업용 리츠,601020
2225,PPT,Putnam Premier Income Trust,투자은행 및 서비스,551020
2226,HQL,Tekla Life Sciences Investors Closed End Fund,다양한 금융서비스,555010
2227,HIO,Western Asset High Income Opportunity Closed Fund,다양한 금융서비스,555010
2228,GBAB,Guggenheim Taxable Muni Bd & Inv Grade Dbt Trust,다양한 금융서비스,555010
2229,PRPC.U,Cc Neuberger Principal Holdings III Units,기타 금융업,556010
2230,TCS,Container Store Group Inc,전문품 상점,534030
2231,WEAV,Weave Communications Inc,소프트웨어 및 IT서비스,572010
2232,MCG,Membership Collective Group Inc Class A,소프트웨어 및 IT서비스,572010
2233,AEL PR A,American Equity Invt Life Hldg 1000 Depositary Shares Representing Non Cum Prf,보험,553010
2234,FCAX.U,Fortress Capital Acquisition Units,기타 금융업,556010
2235,NSTB.U,Northern Star Investment Redeemable Units,기타 금융업,556010
2236,TLGA.U,TLG Acquisition One Units,기타 금융업,556010
2237,AAQC.U,Accelerate Acquisition Units,기타 금융업,556010
2238,NSTC.U,Northern Star Investment III Units,기타 금융업,556010
2239,NSTD.U,Northern Star Investment Units,기타 금융업,556010
2240,MBAC.U,M3 Brigade Acquisition II Units,기타 금융업,556010
2241,RFI,Cohen Steers Total Return Realty Closed Fund,다양한 금융서비스,555010
2242,VEL,Velocity Financial Inc,은행,551010
2243,CDR,Cedar Realty Trust Inc,주택 및 상업용 리츠,601020
2244,UVE,Universal Insurance Holdings Inc,보험,553010
2245,CFG PR E,Citizens Financial Group DR Representing 1/40th Perpetual Preferred Series E,은행,551010
2246,EMO,ClearBridge Energy Midstream Opportunity Closed End Fund,다양한 금융서비스,555010
2247,GOTU,Gaotu Techedu Inc ADR Class A,교육서비스,631010
2248,ANAC,Arctos Northstar Acquisition Corp Class A,기타 금융업,556010
2249,NLY PR G,Annaly Capital Management Pref Shs Series G,주택 및 상업용 리츠,601020
2250,SDHY,PGIM Short Duration High Yield Opportunities Fund,다양한 금융서비스,555010
2251,ZTR,Virtus Total Return Fund Inc,투자은행 및 서비스,551020
2252,RNR PR G,RenaissanceRe Holdings DRC Rep 1 1000th Interest 4 20 Pref Shs Series G,보험,553010
2253,JRI,Nuveen Real Asset Income and Growth Fund,다양한 금융서비스,555010
2254,TPC,Tutor Perini Corp,건설 및 엔지니어링,522010
2255,MPX,Marine Products Corp,레저 상품,532050
2256,TCI,Transcontinental Realty Investors Inc,부동산 운영 관리,601010
2257,FRC PR K,First Republic Bank San Francisco Calif New DS Rep 1 40th Int Sh Non Cum Perp,은행,551010
2258,TG,Tredegar Corp,메탈&마이닝,512010
2259,USB PR S,US Bancorp Del DS Representing 1 1000Th Int Non Cum Perp Pref Shs Series O,은행,551010
2260,CSTA,Constellation Acquisition Corp I Class A,기타 금융업,556010
2261,ESM,ESM Acquisition Corp Class A,기타 금융업,556010
2262,KTF,DWS Municipal Income Trust,다양한 금융서비스,555010
2263,AHT,Ashford Hospitality Trust Inc,주택 및 상업용 리츠,601020
2264,ACDI,Ascendant Digital Acquisition Corp III Class A,기타 금융업,556010
2265,TK,Teekay Corp,오일 및 가스 장비 및 서비스,501030
2266,MBSC,M3-Brigade Acquisition III Corp Class A,기타 금융업,556010
2267,SCE PR L,SCE Trust VI Tr Pref Shs,전기 유틸리티,591010
2268,PIAI,Prime Impact Acquisition I Class A,기타 금융업,556010
2269,MTW,Manitowoc Company Inc,"건설장비 및 대형차, 기차, 배",521020
2270,RRAC,Rigel Resource Acquisition Corp Class A,기타 금융업,556010
2271,RM,Regional Management Corp,은행,551010
2272,EFR,Eaton Vance Senior Floating Rate Closed Fund,다양한 금융서비스,555010
2273,GBLI,Global Indemnity Group LLC Class A,보험,553010
2274,JUN,Juniper II Corp Class A,기타 금융업,556010
2275,AOMR,Angel Oak Mortgage Inc,은행,551010
2276,LHC.U,Leo Holdings Ii Units,기타 금융업,556010
2277,HTPA,Highland Transcend Partners I Corp Class A,기타 금융업,556010
2278,EFT,Eaton Vance Floating Rate Income Closed Fund,다양한 금융서비스,555010
2279,ZYME,Zymeworks Inc,생명과학 및 메디컬 리서치,562020
2280,NCV,Virtus Convertible And Income Fund,다양한 금융서비스,555010
2281,CHAA,Catcha Investment Corp Class A,기타 금융업,556010
2282,TDF,Templeton Dragon Closed Fund,투자은행 및 서비스,551020
2283,TDS PR U,TELEPHONE DATA SYS 1000 DRC Representing 6 625 Cumulative Redeemable Perp Pref,통신 서비스,574010
2284,USB PR Q,US Bancorp Del 1000 DS Repstg Perp Pref Shs Series L,은행,551010
2285,BFZ,BlackRock California Municipal Income Closed Fund,다양한 금융서비스,555010
2286,BML PR L,Bank of America Depository Shares Repstng 1/1200th of Floating Rate Non Cum,은행,551010
2287,SKE,Skeena Resources Ltd,메탈&마이닝,512010
2288,MSB,Mesabi Trust,메탈&마이닝,512010
2289,NAN,Nuveen New York Quality Municipal Income Fund,다양한 금융서비스,555010
2290,NPCT,Nuveen Core Plus Impact Fund,다양한 금융서비스,555010
2291,ASC,Ardmore Shipping Corp,오일 및 가스 장비 및 서비스,501030
2292,BVH,Bluegreen Vacations Holding Corp Class A,호텔 및 엔터테인먼트,533010
2293,HIGA.U,HIG Acquisition Units,기타 금융업,556010
2294,CYD,China Yuchai International Ltd,자동차 및 자동차 부품,531010
2295,JRO,Nuveen Floating Rate Income Opportunity Closed Fund,다양한 금융서비스,555010
2296,FFA,First Trust Enhanced Equity Income Closed Fund,다양한 금융서비스,555010
2297,GOGN,GoGreen Investments Corp Class A,기타 금융업,556010
2298,RFMZ,RiverNorth Flexible Municipal Income Fund II Inc.,다양한 금융서비스,555010
2299,CXAC,C5 Acquisition Corp Class A,기타 금융업,556010
2300,LOCL,Local Bounti Corp,식품 및 담배,541020
2301,HPP PR C,Hudson Pacific Properties 4 750 Cumulative Redeemable Pref Shs Series C,주택 및 상업용 리츠,601020
2302,CANG,Cango Inc ADR,전문 및 상업 서비스,522030
2303,TINV,Tiga Acquisition Corp,기타 금융업,556010
2304,BRW,Saba Capital Income & Opportunities Fund,다양한 금융서비스,555010
2305,DMYI.U,dMY Technology Group III Units,기타 금융업,556010
2306,DNZ,D and Z Media Acquisition Corp Class A,기타 금융업,556010
2307,ZVIA,Zevia PBC Class A,음료,541010
2308,SPFR.U,Jaws Spitfire Acquisition Units,기타 금융업,556010
2309,ROT,Rotor Acquisition Corp Class A,기타 금융업,556010
2310,AMPI,Advanced Merger Partners Inc Class A,기타 금융업,556010
2311,FLME,Flame Acquisition Corp Class A,기타 금융업,556010
2312,ASG,Liberty All Star Growth Closed Fund,다양한 금융서비스,555010
2313,CND,Concord Acquisition Corp Class A,기타 금융업,556010
2314,HIG PR G,Hartford Financial Services Group DS Representing 1/1000 6 000 Non Cumulative,보험,553010
2315,NGVC,Natural Grocers By Vitamin Cottage Inc,전문품 상점,534030
2316,HUGS,USHG Acquisition Corp Class A,기타 금융업,556010
2317,WPCA,Warburg Pincus Capital I-A Corp Class A,기타 금융업,556010
2318,SGU,Star Group Units,오일 및 가스,501020
2319,BPT,BP Prudhoe Bay Royalty Units,오일 및 가스,501020
2320,NMG,Nouveau Monde Graphite Inc,메탈&마이닝,512010
2321,SAN PR B,Banco Santander SA PRF,은행,551010
2322,TPGY.U,TPG Pace Beneficial Finance Units,기타 금융업,556010
2323,ICNC.U,Iconic Sports Acquisition Units,기타 금융업,556010
2324,FIV,First Trust Senior Floating Rate 2022 Target Term Fund,다양한 금융서비스,555010
2325,BYM,BlackRock Municipal Income Quality Closed Fund,다양한 금융서비스,555010
2326,ATEK,Athena Technology Acquisition Corp II Class A,기타 금융업,556010
2327,MHN,BlackRock MuniHoldings NY Quality Closed Fund,다양한 금융서비스,555010
2328,PSPC.U,Post Holdings Partnering Units,기타 금융업,556010
2329,BFAC.U,Battery Future Acquisition Units,기타 금융업,556010
2330,CNDB.U,Concord Acquisition III Units,기타 금융업,556010
2331,NETC,Nabors Energy Transition Corp Class A,기타 금융업,556010
2332,STRE,Supernova Partners Acquisition Company III Ltd Class A,기타 금융업,556010
2333,PSA PR R,Public Storage DS  Repstg 1 1000  of a 4 00 Cumulative Pref Shs Series R,주택 및 상업용 리츠,601020
2334,WARR,Warrior Technologies Acquisition Co Class A,기타 금융업,556010
2335,BMAC,Black Mountain Acquisition Corp Class A,기타 금융업,556010
2336,SNV PR E,Synovus Financial Perpetual Pref Shs Series E,은행,551010
2337,FRXB.U,Forest Road Acquisition II Units,기타 금융업,556010
2338,EVE,EVe Mobility Acquisition Corp Class A,기타 금융업,556010
2339,SLAC.U,Social Leverage Acquisition Units,기타 금융업,556010
2340,PACI,Proof Acquisition I Corp Class A,기타 금융업,556010
2341,NFNT,Infinite Acquisition Corp Class A,기타 금융업,556010
2342,PMM,Putnam Managed Municipal Income Closed Fund,투자은행 및 서비스,551020
2343,RONI.U,Rice Acquisition II Units,기타 금융업,556010
2344,MIN,MFS Intermediate Income Trust,다양한 금융서비스,555010
2345,NC,NACCO Industries Inc Class A,석탄,501010
2346,GFX.U,Golden Falcon Acquisition Units,기타 금융업,556010
2347,ADEX.U,Adit EdTech Acquisition Redeemable Units,기타 금융업,556010
2348,FOF,Cohen & Steers Closed End Opportunity Closed Fund,다양한 금융서비스,555010
2349,AFB,AllianceBernstein National Municipal Income Fund,다양한 금융서비스,555010
2350,GSQD.U,G Squared Ascend I Units,기타 금융업,556010
2351,KCGI,Kensington Capital Acquisition Corp V Class A,기타 금융업,556010
2352,PFL,Pimco Income Strategy Closed Fund,다양한 금융서비스,555010
2353,TWNI.U,Tailwind International Acquisition Redeemable Units,기타 금융업,556010
2354,FACT.U,Freedom Acquisition I Units,기타 금융업,556010
2355,EPWR,Empowerment & Inclusion Capital I Corp Class A,기타 금융업,556010
2356,ADEX,Adit EdTech Acquisition Cor,기타 금융업,556010
2357,BGR,BlackRock Energy and Resources Closed Fund,다양한 금융서비스,555010
2358,ACII.U,Atlas Crest Investment II Units,기타 금융업,556010
2359,MDH,MDH Acquisition Corp Class A,기타 금융업,556010
2360,CPTK,Crown PropTech Acquisitions Class A,기타 금융업,556010
2361,SPGS.U,Simon Property Group Acquisition Holdings Units,기타 금융업,556010
2362,ROSS.U,Ross Acquisition II Units,기타 금융업,556010
2363,PICC,Pivotal Investment Corp III Class A,기타 금융업,556010
2364,QVCC,QVC 6.250 Senior Secured Notes due 2068,소프트웨어 및 IT서비스,572010
2365,MTVC.U,Motive Capital II Units,기타 금융업,556010
2366,CNDA,Concord Acquisition II Corp Class A,기타 금융업,556010
2367,TWND.U,Tailwind Acquisition Units,기타 금융업,556010
2368,MACC.U,Mission Advancement Units,기타 금융업,556010
2369,RLJ PR A,RLJ Lodging 1.95 Cumulative Convertible Pref Shs Series A,주택 및 상업용 리츠,601020
2370,BACA,Berenson Acquisition Corp I Class A,기타 금융업,556010
2371,FTEV,FinTech Evolution Acquisition Group Class A,기타 금융업,556010
2372,TRTL.U,TortoiseEcofin Acquisition III Units,기타 금융업,556010
2373,CAF,Morgan Stanley China A Share Closed Fund,다양한 금융서비스,555010
2374,DLR PR L,Digital Realty Pref Shs Series L,주택 및 상업용 리츠,601020
2375,PMX,PIMCO Municipal Income Fund III,다양한 금융서비스,555010
2376,RYAM,Rayonier Advanced Materials Inc,화학,511010
2377,NFYS.U,Enphys Acquisition Units,기타 금융업,556010
2378,DBRG PR I,DigitalBridge Group 7.15 Cumulative Redeemable Perpetual Pref Shs Series I,주택 및 상업용 리츠,601020
2379,NS PR B,Nustar Energy Cum Red Prf Shs Series B,오일 및 가스 장비 및 서비스,501030
2380,MTL PR,Mechel PAO ADR,메탈&마이닝,512010
2381,OIS,Oil States International Inc,오일 및 가스 장비 및 서비스,501030
2382,OOMA,Ooma Inc,통신 서비스,574010
2383,HIX,Western Asset High Income II Closed Fund,다양한 금융서비스,555010
2384,ATH PR B,Athene Hldg Depository Shares Repstg 1 1000 Perp Non Cum Prf Series B,보험,553010
2385,OIA,Invesco Muni Income Opportunities Trust,다양한 금융서비스,555010
2386,SLQT,SelectQuote Inc,보험,553010
2387,GCI,Gannett Co Inc,미디어 및 출판,533020
2388,BLUA,Blueriver Acquisition Corp Class A,기타 금융업,556010
2389,RMM,RiverNorth Managed Duration Muni Income Fd Inc,다양한 금융서비스,555010
2390,RKTA,Rocket Internet Growth Opportunities Corp Class A,기타 금융업,556010
2391,FF,FutureFuel Corp,재생에너지,502010
2392,IPVF,InterPrivate III Financial Partners Inc Class A,기타 금융업,556010
2393,POND,Angel Pond Holdings Corp Class A,기타 금융업,556010
2394,DSM,BNY Mellon Strategic Municipal Bond Fund Inc,다양한 금융서비스,555010
2395,SOR,Source Capital Closed Fund,투자은행 및 서비스,551020
2396,XPOA,DPCM Capital Inc Class A,기타 금융업,556010
2397,CLAA.U,Colonnade Acquisition II Units,기타 금융업,556010
2398,MTAL,Metals Acquisition Corp Class A,기타 금융업,556010
2399,RF PR E,REGIONS FINL DRC,은행,551010
2400,NETI,Eneti Inc,화물 및 물류 서비스,524050
2401,CO,Global Cord Blood Corp,헬스케어 업체 및 서비스,561020
2402,ELAT,Elanco Animal Health Units,제약,562010
2403,ACAQ,Athena Consumer Acquisition Corp Class A,기타 금융업,556010
2404,NREF,Nexpoint Real Estate Finance Inc,부동산 운영 관리,601010
2405,RITM PR C,Rithm Capital 6 375 Cumulative Redeemable Pref Shs Series C,주택 및 상업용 리츠,601020
2406,COF PR N,Capital One Finl DRC Repstg 1 40Th Prf Shs Series N,은행,551010
2407,IPVA,InterPrivate II Acquisition Corp Class A,기타 금융업,556010
2408,CRU,Crucible Acquisition Corp Class A,기타 금융업,556010
2409,CLAS,Class Acceleration Corp Class A,기타 금융업,556010
2410,IACC,Ion Acquisition Corp 3 Ltd Class A,기타 금융업,556010
2411,GLOP,Gaslog Partners Units,오일 및 가스 장비 및 서비스,501030
2412,CURO,CURO Group Holdings Corp,은행,551010
2413,PSA PR I,Public Storage 1000 DS Repstg Ben Int Cum Pfd Series I,주택 및 상업용 리츠,601020
2414,BBLN,Babylon Holdings Ltd Class A,헬스케어 장비 및 용품,561010
2415,HPX,HPX Corp Class A,기타 금융업,556010
2416,EGY,VAALCO Energy Inc,오일 및 가스,501020
2417,FLYA,Soar Technology Acquisition Corp Class A,기타 금융업,556010
2418,BYN,Banyan Acquisition Corp Class A,기타 금융업,556010
2419,SUAC.U,ShoulderUp Technology Acquisition Units,기타 금융업,556010
2420,VCXB.U,10X Capital Venture Acquisition III Units,기타 금융업,556010
2421,MGU,Macquarie Global Infrastructure Total Return Fund,다양한 금융서비스,555010
2422,ANAC.U,Arctos Northstar Acquisition Units,기타 금융업,556010
2423,ASAQ,Atlantic Avenue Acquisition Corp Class A,기타 금융업,556010
2424,LOKM,Live Oak Mobility Acquisition Corp Class A,기타 금융업,556010
2425,NOA,North American Construction Group Ltd,오일 및 가스 장비 및 서비스,501030
2426,CTAC,Cerberus Telecom Acquisition Corp Class A,기타 금융업,556010
2427,PMF,PIMCO Municipal Income Fund,다양한 금융서비스,555010
2428,PSTL,Postal Realty Trust Inc Class A,주택 및 상업용 리츠,601020
2429,KREF PR A,KKR Real Estate Finance Trust 6.50% Cumulative Redeem Pref Shs Series A,주택 및 상업용 리츠,601020
2430,LL,LL Flooring Holdings Inc,전문품 상점,534030
2431,DBRG PR J,DigitalBridge Group 7.125 Cumulative Redeemable Perpetual Pref Shs Series J,주택 및 상업용 리츠,601020
2432,HOV,Hovnanian Enterprises Inc Class A,주택건설,532030
2433,FRC PR I,First Republic Bank Dep Shs Rep 1/40 non cum perp Series I Prf,은행,551010
2434,HMLP,Hoegh LNG Partners Units,오일 및 가스 장비 및 서비스,501030
2435,CSTA.U,Constellation Acquisition I Units,기타 금융업,556010
2436,FRC PR J,First Republic Bank San Francisco California Depositary Shares Representing 1,은행,551010
2437,AFTR,Afternext Healthtech Acquisition Corp Class A,기타 금융업,556010
2438,AAM PR B,Apollo Asset Management 6 375 Pref Shs Series B,투자은행 및 서비스,551020
2439,ESM.U,ESM Acquisition Units,기타 금융업,556010
2440,AEL PR B,American Equity Invt Life Hldg 1000 DS Repstg 1 Non Cumulative Pref Shs Series B,보험,553010
2441,CFG PR D,Citizens Financial Group Depositary Shares Representing 1/40th Pref Shs Series D,은행,551010
2442,ARDC,Ares Dynamic Credit Allocation Fund Inc,다양한 금융서비스,555010
2443,CIM PR B,Chimera Investment 8 00 Cumulative Redeemable Pref Shs Series B,주택 및 상업용 리츠,601020
2444,VOYA PR B,Voya Financial 40 DRC Representing Pref Shs Series B,투자은행 및 서비스,551020
2445,PSA PR G,Public Storage DS Representing 1/1000 Cum Pref Shs Series G,주택 및 상업용 리츠,601020
2446,RRAC.U,Rigel Resource Acquisition Units,기타 금융업,556010
2447,MBSC.U,M3 Brigade Acquisition III Units,기타 금융업,556010
2448,CND.U,Concord Acquisition Units,기타 금융업,556010
2449,STET,ST Energy Transition I Ltd Class A,기타 금융업,556010
2450,JRS,Nuveen Real Estate Income Closed Fund,다양한 금융서비스,555010
